1.3,0,2.281301154724336,-2.57825288681084
1.5,0.5874795381102652,-0.812602309448673,1.342819946922979
1.85,1.062602309448674,1.604473595012688,-3.337425711280321
2.1,1.303900662100111,-0.3979818317555058,-0.4196389848894311
2.6,0.5911895916775314,-1.027440309089652,0.4361658247395609
2.7,-0.02140305971920131,-0.5040413194021794,0.1749468072195422
2.4,-0.5035566930996368,-0.03168493990941562,0.07759665221738027
2.15,-0.4770441438460172,0.08471003841665488,1.314419988752079
2.05,-0.07132472383296329,1.267688028293525,-1.581277977649185
2.1,0.2623430391778721,-0.1554621515907401,0.04311911241286791
2.25,0.08077607323499561,-0.02610481435213639,-0.004671258882859401
2.3,0.01455266788214463,-0.04011859100071459,-0.02443407688142987
2.25,-0.1389867447635741,-0.1134208216450042,0.01742481301220761
1.95,-0.3359215244988473,-0.05069149480105686,-0.01257778422290035
1.4,-0.5314887769917002,-0.09974485327036825,-0.021430219362507
0.9,-0.7322265634003028,-0.1511773797403851,1.232367896174997
0.7,-0.4901936592772866,0.9579537268171086,-0.8936739465597283
0.6,-0.1527941721722695,-0.1144550090545665,0.1522236414953965
0.5,-0.1257386502227212,0.159547545637147,-1.175502300200857
0.4,-0.5623417178094156,-1.251055214603882,4.862869802117557
0.25,0,3.12552760730193,0
